@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-118.19,33.94,45,1871,371,1315,382,3.3661,160800
-120.43,34.96,24,1799,470,1416,408,2.0673,136900
-120.39,34.52,40,2162,395,1010,332,2.5667,239300
-122.36,37.57,35,1774,205,588,207,10.7339,500001
-118.74,34.26,22,4337,673,2347,636,5.4091,222400
-119.6,36.57,33,1923,403,1205,389,1.8333,68300
-122.05,37.39,25,347,82,148,77,4.4531,350000
-118.4,34.15,44,2515,510,967,484,5.0754,374500
-117.76,33.53,24,2105,346,712,332,10.6349,500001
-118.07,33.97,36,1887,370,1006,329,3.1554,170700
-118.07,34.09,35,1224,267,887,276,4.0987,202400
-122.29,38.31,45,3075,754,1635,723,2.2721,139800
-121.36,38.02,5,2229,543,1010,474,4.1719,206100
-117.07,33.07,8,2756,343,1045,340,8.5957,444100
-118.28,34.06,42,2472,1368,3795,1179,1.2254,162500
-122.48,37.79,52,1647,236,546,227,9.1881,500001
-118.25,33.91,35,1479,272,963,292,3.4917,109500
-118.37,34.21,36,1392,326,1181,303,3.1563,176400
-122.26,37.57,23,7995,1254,3484,1198,6.5948,404000
-118.1,34.17,46,1774,315,753,330,4.7241,279600
-118.28,33.73,52,2085,588,1767,516,2.1935,243200
-124.1,40.95,17,1485,345,823,316,1.8993,78400
-120.97,38,27,1683,288,873,258,4.7069,176900
-122.66,38.44,17,5815,898,2614,887,4.3657,215900
-118.65,34.19,27,2772,511,1346,497,5.2016,243000
-121.09,37.67,30,1653,285,800,291,3.3482,220000
-118.27,34.18,52,3034,406,1158,399,6.2976,498400
-121.97,37.3,31,3340,735,1891,686,4.8542,275000
-117.23,33.77,5,2108,496,1666,461,2,83000
-118.36,33.81,26,1575,300,881,309,5.1778,359900
-118.34,33.98,46,2126,409,1292,414,2.9315,149000
-122.42,37.62,39,1355,214,682,246,6.3443,324700
-118.28,34.05,31,1525,730,2510,652,1.6355,162500
-117.37,33.98,27,1342,547,844,484,1.1194,95800
-121.47,38.55,48,968,310,706,274,0.9948,65400
-118.09,34.05,22,1764,357,1379,363,3.5357,199000
-121.89,38.01,28,3639,751,2362,641,3.0042,103900
-121.33,38.69,15,3137,509,1635,544,4.6923,122700
-118.24,33.94,34,796,180,673,144,2.0769,88300
-118.47,34.01,27,1782,471,837,422,3.7727,413000
-121.7,39.36,46,1210,243,523,242,1.91,63900
-119.04,35.37,46,1637,338,714,297,2.1818,75300
-122.1,37.69,30,3115,625,1444,568,3.7222,195800
-122.1,37.66,36,1305,225,768,234,4.275,185300
-117.37,33.98,52,201,44,130,24,2.025,125000
-118.47,34.05,27,4401,1033,1725,962,4.175,500001
-117.13,33.14,5,2618,539,1320,512,4.1053,171400
-120.06,36.97,38,1542,364,1220,334,1.625,52800
-117.12,33.61,2,2569,431,1232,388,4.3651,145600
-121.45,38.53,34,1893,415,884,395,2.1679,75400
-121.79,37.33,13,2978,505,1794,485,6.6813,277800
-121.18,39.23,8,2112,360,782,344,3.7125,175000
-121.93,37.74,16,3326,419,1272,402,6.8806,343500
-121.41,38.53,35,2061,371,1110,342,3.1944,79000
-121.94,37.76,4,6875,1439,2889,1307,4.6932,356100
-119.98,36.74,26,1453,251,896,260,3.4861,112500
-118.43,33.96,20,1901,270,704,254,8.7819,500001
-121.03,37.67,24,2162,459,1468,441,3.1857,98300
-122.48,37.73,47,2382,392,867,376,5.2598,371500
-118.08,33.89,41,834,166,603,179,3.7321,167500
-117.22,33.36,16,3165,482,1351,452,4.605,263300
-117.73,34.12,26,6459,894,2487,885,6.2089,261800
-122.42,37.76,52,1494,610,1630,590,1.65,265000
-120.79,38.43,40,1391,246,546,214,3.9107,129800
-119.55,36.37,26,1912,339,1002,311,3.0375,126300
-118.07,33.87,28,2399,436,1613,429,3.6339,220100
-117.12,32.76,23,2681,717,1279,648,2.1597,116100
-117.96,34.05,36,1475,270,1149,284,3.0904,158600
-117.07,32.77,38,1130,228,699,241,2.65,167600
-118.5,34.2,42,1558,322,884,334,2.2304,203800
-117.19,32.76,52,1294,175,434,180,5.7914,500001
-117.08,32.69,36,1571,284,1001,268,3.6875,111400
-118.12,33.76,43,3070,668,1240,646,3.7813,461500
-120.26,39.32,24,6012,1227,780,358,3.0043,122100
-117.03,32.73,38,3174,606,1557,619,3.5861,123600
-117.99,33.82,21,2281,557,1510,460,2.8625,189600
-118.27,34.06,45,564,353,1172,319,1.494,187500
-122.27,37.52,35,1051,259,517,234,3.7,339700
-117.91,33.66,21,1708,505,1099,434,3.225,193800
-121.03,37.62,46,2331,508,1210,484,2.5313,77700
-122.23,37.79,40,930,199,564,184,1.3281,113300
-121.45,38.54,48,3421,734,1441,727,1.9485,86600
-118.37,34.04,52,1197,231,671,219,3.825,278500
-122.14,38.01,50,1760,341,741,316,4.5,178300
-118.02,33.83,26,3616,892,2257,821,3.1497,217600
-116.4,34.12,16,5648,1089,2524,1008,2.6739,78000
-120.84,35.3,15,2062,327,781,316,4.9359,317700
-122.19,37.46,34,5419,1183,2002,1138,4.1985,500001
-121.95,37.37,39,446,129,317,127,3.0357,208300
-121.82,37.31,22,2044,402,1925,429,3.7102,177500
-120.66,35.28,46,2054,502,1170,494,2.1786,206300
-118.32,33.79,35,2924,658,1675,602,3.8287,279900
-119.39,36.54,34,1590,422,1272,407,1.8068,59000
-117.3,34.24,38,4116,949,1196,422,3.5625,96500
-118.11,34.1,20,3090,802,2109,738,3.3801,192500
-122.5,37.75,43,2373,481,1247,454,4.0985,283200
-118.29,34.09,28,1562,648,1974,597,1.9766,112500
-122.42,37.8,52,741,170,277,165,4.4712,500001
-121.86,38,4,4075,927,2239,849,3.5857,165200
-117.77,33.72,9,2153,316,954,324,7.8139,304700
-121.33,38.77,3,20214,3559,8361,3112,4.2259,169300
-117.28,33.92,35,3623,841,2721,766,2.1574,86900
-119.1,35.79,19,1809,477,2051,416,1.8144,49800
-122.59,37.97,46,4036,856,1872,833,4.5625,275200
-118.41,34.28,32,2574,531,2609,472,3.7566,146700
-119.29,36.54,18,2581,628,2732,592,1.8429,58300
-121.13,36.2,16,1868,443,1323,436,2.9559,163200
-121.32,38.04,30,249,44,167,45,4.5,92800
-122.45,37.77,52,2602,714,1330,647,3.5435,278600
-118.4,34.03,24,1101,318,491,287,3.2222,319400
-119.12,36.54,30,2747,515,1368,453,2.9828,85200
-118.22,34.13,47,1585,420,949,366,2.7098,173800
-117.6,33.65,4,3134,504,1599,485,6.2464,233900
-121.98,37.36,35,1293,223,701,216,7.8543,281900
-117.99,33.75,30,1859,462,1314,418,3.0909,184400
-118.08,34.01,32,1973,401,1322,386,3.4861,158100
-122.13,37.7,21,4124,1054,2162,998,2.6321,223100
-121.96,37.54,14,5106,1207,2738,1108,3.9909,236000
-121.13,38.66,2,12360,1747,4438,1470,6.2503,222500
-118.92,36.04,28,1148,233,521,212,2.9208,98500
-118.15,34.05,33,3287,649,1783,653,3.8472,293300
-117.98,33.98,27,2275,346,1039,333,6.2217,333500
-116.81,33.9,17,2009,469,820,381,1.3286,81800
-121.25,38.8,14,5094,729,1974,705,5.5205,188700
-117.68,34.07,32,1775,314,1067,302,4.0375,121300
-120.27,37.12,17,3328,628,1580,619,2.9861,81500
-119.73,34.42,25,2024,312,907,335,5.4127,392800
-118.61,34.21,33,2609,431,1208,406,5.4527,227100
-117.25,34.49,4,2372,361,1017,322,5.1112,170900
-120.98,37.6,36,1437,331,1073,320,2.1779,58400
-122.03,37.61,36,1409,271,1002,281,3.7262,164900
-119.37,36.47,26,337,69,277,73,2.3438,100000
-118.13,34.05,35,3229,616,1879,595,3.9531,268400
-116.17,33.53,13,1713,512,1978,442,2.1287,58600
-118.34,33.9,37,542,105,355,118,5.5133,227300
-118.36,33.92,46,1231,231,793,256,4.1023,226800
-121.71,39.25,37,1871,321,806,294,4,101400
-121.63,36.67,34,2486,560,2443,557,2.5263,130400
-122.18,37.73,42,909,215,646,198,2.9063,80000
-118.39,34,35,1465,386,1104,345,4.056,339100
-118.43,33.99,45,1899,461,1260,415,2.6667,320000
-121.98,37.58,20,4126,1031,2079,975,3.6832,216900
-117.29,34.41,11,5934,1380,2756,1239,1.5758,108300
-117.66,33.64,17,3173,501,1555,520,6.7079,250800
-118.42,33.9,43,1394,321,552,296,5.9596,500001
-118,33.81,13,2782,605,1749,628,4.1276,153800
-117.02,32.84,17,4013,673,2263,661,5.131,148300
-122.05,37.68,32,2015,318,1019,340,6.1104,240700
-122.1,37.65,25,2538,494,1185,501,4.5417,194400
-117.91,33.85,35,932,258,1147,267,2.7014,156700
-118.26,34.23,43,1428,325,836,302,4.5759,209200
-117.29,33.1,6,6091,1018,2064,957,5.1837,259800
-121.49,38.52,37,1902,413,955,384,3.1014,96800
-117.87,33.72,37,2216,497,2445,506,3.8421,174000
-117.87,33.62,8,1266,210,375,183,9.802,500001
-118.49,34.22,30,1756,314,899,288,5.0325,238200
-117.75,33.61,17,2499,566,781,522,3.1779,186500
-118.42,34.06,52,1881,334,640,321,6.871,500001
-118.16,34.07,41,247,55,925,50,3.5769,135700
-122.43,37.75,52,1615,393,633,378,3.5114,347500
-120.89,37.54,30,509,115,275,115,2.2679,250000
-122.46,37.71,52,1642,351,1138,340,4.1406,219500
-122.26,38,6,678,104,318,91,5.2375,246400
-122.45,37.77,52,1722,465,885,437,3.0906,500001
-122.66,38.45,26,2081,339,906,323,4.4375,293500
-118.39,33.89,30,2532,464,1056,419,6.3434,460400
-117.05,34.03,28,3009,698,1200,626,1.3993,104600
-118.18,33.88,42,2326,503,1832,501,3.1713,161000
-119.24,34.27,32,4071,888,1900,874,3.2792,220500
-122.02,36.98,35,1053,263,552,237,2.7125,217500
-122.4,37.73,42,1413,406,1027,362,2.3625,233000
-117.66,33.57,16,2483,443,1357,400,5.5545,214200
-117.34,34.12,26,1008,164,568,196,3.3516,105600
-119.71,36.88,17,2236,315,992,312,6.9405,165200
-122.08,37.38,36,782,130,348,128,6.828,383900
-117.19,32.77,14,3575,992,1645,839,2.4397,140600
-118.55,34.21,33,3910,838,2097,810,3.8247,208700
-118.3,33.95,35,1182,305,977,283,1.5898,94000
-122.45,37.66,35,2738,509,1545,493,5.3446,263300
-119.69,36.41,38,1016,202,540,187,2.2885,75000
-122.16,37.46,45,2068,348,844,366,6.227,417800
-116.52,33.81,12,12396,2552,2548,1265,3.4394,162200
-118.32,33.91,34,3041,677,1920,640,4.5304,181300
-117.96,34.53,10,2907,559,1681,531,3.8594,141000
-123.85,41.32,31,938,238,425,157,1.0486,36700
-122.05,39.34,44,1064,230,494,175,2.875,61500
-122.23,37.8,52,1192,289,772,257,2.3833,146900
-122.16,37.72,10,2229,601,877,485,3.3431,137500
-117.52,33.84,20,688,146,575,144,3.55,111000
-118.33,34.11,48,1601,464,784,461,3.0642,342900
-117.95,33.67,25,1799,233,810,265,8.289,372400
-121.64,36.74,30,2628,444,1372,432,4.1696,175000
-121.28,38.6,25,1122,198,564,213,3.1654,111600
-117.92,34.13,42,1762,398,1526,365,2.8643,132600
-121.88,37.33,35,3300,1154,3120,1075,1.473,213600
-118.39,33.9,7,4314,725,1699,718,8.2037,500001
-118.59,34.21,34,1943,320,895,305,5.0462,227700
-122.07,37.71,36,2879,480,1235,455,4.9801,241500
-120.12,34.6,10,2426,426,966,419,5.5106,290900
-118.2,34.05,42,1703,586,2490,581,2.02,147200
-120.85,35.38,27,3493,909,1481,666,2.3075,184200
-117.3,34.1,44,589,130,504,137,1.775,63400
-120.84,37.53,14,3643,706,2070,697,3.1523,141800
-122.02,37.01,20,1005,138,345,129,10.0968,500001
-117.12,32.9,13,1743,363,854,353,4.6667,138200
-122.83,39.09,26,2191,495,679,371,1.4679,94700
-121.52,38.65,17,1269,233,494,231,3.9615,331300
-122.26,37.88,52,1149,255,483,249,4.2788,332500
-118.27,34.09,48,1527,295,589,286,4.1667,344800
-122.39,40.52,24,2068,346,951,332,3.9306,85900
-118.23,34.22,37,1376,237,618,226,5.9771,431800
-118.19,33.83,30,2246,552,1032,548,3.5871,347100
-121.48,38.62,23,7709,1279,4147,1262,3.8272,96600
-117.61,34.01,25,352,41,99,34,3.9696,500000
-117.05,33.05,6,7916,1293,2741,1204,5.6436,278600
-122.3,37.9,30,1772,471,880,437,2.2672,162500
-118.03,34.1,38,2301,416,1079,398,4.4236,233600
-120.79,38.83,15,1374,291,709,239,1.7222,118500
-120.95,37.73,12,3609,712,2650,742,2.8565,92700
-117.95,33.84,19,1749,406,969,391,3.75,173400
-117.97,33.89,17,1851,344,764,339,5.1315,181800
-117.92,33.64,5,949,287,497,244,2.75,225000
-122.34,40.57,24,1610,307,748,307,2.6591,82800
-117.29,34.03,9,8185,1525,3630,1466,4.1667,197700
-118.15,34.2,52,1786,306,1018,322,4.1518,182100
-119.05,34.19,39,143,36,113,33,2.8942,275000
-121.83,39.73,52,1741,401,753,377,2.0064,77900
-121.32,36.42,20,1054,269,1219,273,3.0437,76600
-117.95,33.76,29,1829,366,1703,343,4.1295,188000
-121.73,36.93,29,2931,535,1954,506,3.2917,224700
-118.36,33.93,40,1625,500,2036,476,2.6298,156500
-117.26,32.95,22,5484,1227,1947,1012,4.4375,500001
-118.47,34,42,1271,301,574,312,3.1304,340500
-122.21,37.44,35,1140,193,486,199,4.6908,500001
-117.67,34.06,26,1592,429,1182,365,2.4583,110400
-122.11,37.71,36,4569,824,1950,819,4.65,206800
-122.46,38.53,32,1735,331,785,309,3.6641,275800
-118.71,34.28,27,2911,562,1773,580,4.6528,186600
-122.2,38.09,18,6860,1079,3205,1058,5.2957,171900
-118.29,33.94,34,1089,278,995,315,2.3352,107700
-122.49,37.78,32,3028,815,1704,718,3.2028,322900
-117.9,34.13,37,1801,422,1564,425,3.1597,133000
-117.06,33.02,17,2635,389,994,359,5.8966,261500
-121.19,38.85,8,4114,710,2268,716,4.4085,139400
-118.24,34.01,48,396,99,485,110,2.375,107500
-117.53,33.69,6,454,102,213,43,10.9704,483300
-122.41,37.79,52,2909,851,1711,830,3.0296,500001
-117.05,32.78,37,1184,178,529,192,4.7941,161700
-116.97,32.79,19,4108,1101,2971,1006,1.9893,112500
-120.89,37.48,27,1118,195,647,209,2.9135,159400
-122.16,37.77,47,1256,217,570,218,4.375,161900
-122.41,37.71,40,2054,433,1738,429,4.9926,213900
-117.9,34.06,33,1701,290,831,275,5.4469,274700
-117.19,32.69,35,2921,438,1042,415,6.3612,482700
-122.19,37.8,46,1938,341,768,332,4.2727,246900
-122.28,38,26,2335,413,980,417,3.4471,178900
-118.33,33.86,38,1059,218,561,205,4,248600
-118.02,34.04,27,5640,1001,3538,978,5.065,215400
-117.89,34.1,27,3341,728,1762,679,2.9437,180400
-122.18,37.76,50,1187,261,907,246,1.9479,89500
-122.15,37.47,38,1560,301,1331,316,3.0521,151500
-118.43,34.01,27,3133,1021,2242,1002,2.697,412500
-118.13,33.77,52,3697,691,1436,671,4.6852,395200
-117.93,33.83,32,1792,411,1131,381,2.4942,186300
-122.21,37.38,28,4518,578,1489,559,11.3176,500001
-121.75,36.96,19,3461,634,2790,607,4.7569,190800
-117.32,34.14,32,1691,353,1457,329,1.8438,66600
-120.46,37.51,22,2704,497,1432,399,2.9,83100
-119.35,35.59,14,2719,502,1497,457,3.176,71800
-117.06,32.7,12,3943,737,3280,751,4.112,141400
-118.38,34.05,35,3517,879,1632,784,3.0956,500001
-116.91,33.71,19,6807,1164,2703,1055,3.1591,189700
-117.49,33.99,21,2050,392,1153,336,4.84,116400
-118.3,34.1,35,7517,2961,5899,2769,1.9354,340000
-118.27,34,43,1638,434,1213,390,1.3403,110800
-118.45,34.17,33,3100,687,1388,658,4.3333,261300
-118.25,34.16,24,5131,1436,2690,1371,2.5668,280000
-121.3,37.96,52,1475,238,736,260,3.6591,105100
-118.02,34.12,38,1778,288,870,281,6.5784,408500
-121.88,37.44,26,1471,348,1089,320,5.3057,226400
-119.71,34.43,48,2408,536,1005,497,3.5213,458600
-117.06,32.57,25,1268,282,991,299,3.0284,123600
-121.91,37.26,25,4258,719,2290,743,5.1461,267200
-121.53,39.49,19,1537,329,617,274,1.5313,50300
-118.1,33.81,36,1111,184,444,177,3.7031,245300
-117.19,34.06,21,6107,1559,2805,1444,2.5643,102700
-118.32,33.86,32,3485,678,1715,649,4.6563,291700
-122.76,38.35,30,2260,374,958,359,5.0323,222400
-121.29,37.98,49,2501,565,1171,550,2.5043,76700
-122.38,37.59,44,2089,348,837,317,4.6628,459200
-117.95,34.09,18,1179,324,1296,331,2.851,140600
-118.26,33.89,36,923,165,603,191,3.5687,120700
-117.7,33.64,15,5743,773,2380,773,8.1926,326600
-119.67,34.43,39,1467,381,1404,374,2.3681,241400
-118,35.05,21,1739,425,945,362,3.4015,86500
-119.18,34.17,32,2388,467,1746,483,3.9331,187600
-122.09,37.67,33,2431,655,1854,603,2.7019,154000
-118.37,33.85,25,5622,998,2537,1009,5.785,395300
-118.52,34.4,5,7748,1557,4768,1393,5.305,311200
-119.53,34.41,8,1705,400,886,391,3.9659,297400
-119.02,35.42,40,1089,226,520,218,2.2727,67200
-120.87,39.18,25,2691,598,964,373,3.9196,142700
-117,32.67,16,2238,307,1002,303,6.6143,264100
-118.12,33.94,33,2394,576,1166,548,2.7317,264700
-122.3,38.25,18,3548,880,1476,699,3.7188,163400
-118.11,33.78,16,3985,567,1327,564,7.9767,500001
-118.01,34.07,24,5684,1485,6626,1481,2.2559,166800
-121.92,36.55,37,2190,419,490,300,3.7852,465800
-122.75,38.46,16,2653,606,1693,586,2.6384,146900
-118.14,34.16,39,2776,840,2546,773,2.575,153500
-117.93,34.05,36,1340,221,848,244,4.1731,205100
-117.02,32.71,20,4050,745,2870,761,3.7366,121800
-117.17,32.75,38,5430,1176,2357,1100,3.654,249000
-118.36,34.08,45,2195,483,1265,455,3.3864,397900
-117.87,33.63,9,6163,1004,1912,903,10.8289,500001
-122.23,37.78,52,472,146,415,126,2.6429,71300
-121.27,38.13,35,2607,685,2016,618,1.75,82900
-122.03,37.35,19,3811,1227,1930,1153,3.5154,311400
-117.93,33.86,36,1672,318,1173,337,4.5774,182100
-118.28,34.05,41,1788,774,2931,702,1.4413,158900
-118.26,33.93,42,1433,295,775,293,1.1326,104800
-120.98,37.59,2,5042,834,2784,787,4.6484,145900
-118.37,34.07,52,2195,435,884,432,5.24,486400
-119.67,36.65,20,2512,449,1464,450,3.9211,92300
-119.53,34.4,14,1671,383,1079,365,3.1389,248700
-122.02,37.31,35,2355,384,1248,378,5.9714,332500
-120.06,36.96,44,1288,295,723,287,1.6534,61400
-118.13,33.87,45,1606,300,735,295,4.6765,198400
-118.44,33.95,37,2076,332,771,327,6.2551,500001
-118.97,36.06,26,1289,262,1100,244,1.975,51400
-117.48,34.08,17,1834,390,1253,357,3.1028,106400
-119.85,36.77,9,1142,314,620,283,2.0446,81300
-116.94,32.85,31,1293,232,599,228,4.7578,161000
-118.15,34.12,52,1518,344,725,296,3.4018,204500
-122.55,38.01,27,3966,577,1657,611,6.3314,342200
-119.18,34.2,21,494,127,489,106,2.6964,170800
-118.09,34.04,18,5580,1369,3842,1276,3.6512,168500
-118.35,34.09,42,2210,643,1228,605,2.5982,315800
-122.4,37.71,47,1649,328,1183,356,3.3625,223700
-121.94,38.89,15,1462,314,774,271,2.5478,91700
-122.27,37.85,40,751,184,409,166,1.3578,147500
-116.21,33.71,19,3114,787,3157,772,1.7083,82200
-117.85,33.9,25,1548,256,811,263,5.2037,242200
-121.2,37.6,30,2110,406,1301,345,2.3173,86500
-119.59,34.39,35,622,170,278,139,3.6969,335000
-117.62,33.42,27,1444,412,597,311,3.1395,310000
-121.04,37.67,16,19,19,166,9,0.536,162500
-117.74,34.05,30,1185,317,1466,302,2.625,94300
-124.15,40.76,24,2858,511,1388,512,3.375,100600
-120.25,39.34,9,2739,555,294,110,3.1842,162500
-122.25,37.83,28,5022,1750,2558,1661,2.4234,218500
-116.98,33.93,40,2277,498,1391,453,1.9472,73200
-117.98,33.7,24,3451,504,1736,493,6.3749,278000
-118.19,34.06,44,1734,364,1133,351,2.5132,163100
-122.34,37.56,39,3562,391,1139,391,12.6417,500001
-121.34,38.44,14,3205,465,1439,456,5.7452,240900
-120.35,38.04,16,1499,326,733,286,2.5729,118800
-118.28,34,46,1650,463,1992,458,2.3403,114100
-118.6,34.2,10,2869,941,2162,829,3.2297,150000
-117.84,34.11,17,3499,621,1911,621,4.8894,191700
-118.09,33.92,35,1994,419,1491,428,3.7383,166200
-117.13,32.7,38,1445,392,1286,357,1.4632,80200
-118.51,34.04,38,4715,691,1660,637,10.1882,500001
-118.09,33.84,23,4412,910,2380,825,4.54,213100
-121.82,37.34,23,7609,1446,6034,1414,4.8424,195300
-118.03,33.76,25,4650,849,2503,790,5.742,221900
-118.35,33.9,31,1547,344,956,287,3.4698,225000
-117.07,33.11,17,5565,1237,3004,1139,3.0054,142300
-118.33,34.19,45,1505,347,799,319,3.138,217000
-119.82,36.78,36,1370,289,812,282,2.6127,69600
-117.9,33.64,28,2466,507,1081,465,3.9375,339800
-118.09,33.95,36,1991,396,1306,403,4.5,166600
-121.92,37.29,35,2189,307,800,320,7.6659,426900
-119.74,36.72,25,3972,842,2863,729,2.1304,58500
-117.69,33.64,18,3783,654,1843,623,5.7559,215800
-122.25,37.89,37,3000,457,987,450,7.5385,350000
-121.37,38.56,18,2129,363,815,347,2.7679,118000
-118.34,34.06,52,1482,336,768,300,3.7167,327300
-118.26,33.95,44,1513,369,1088,344,1.2969,94400
-122.11,37.44,35,2016,349,1023,376,5.6413,376600
-121.89,39.76,15,10265,1860,4591,1906,3.07,142600
-119.19,34.26,16,5018,853,2524,830,5.1752,218000
-118.16,34.69,35,3114,583,1974,545,3.9028,126800
-119.18,36.4,39,1730,310,899,309,2.6648,129200
-117.86,33.71,36,191,42,208,37,3.375,157500
-117.25,34.16,35,2707,481,1595,479,3.9018,91500
-119.21,36.1,30,1471,373,1418,357,1.7432,42500
-118.12,34.06,35,1729,438,1308,412,2.5321,197200
-118.38,34.08,48,1226,288,370,264,3.9375,450000
-117.12,32.78,4,2782,817,1309,787,4.2621,124200
-122.44,37.73,52,2381,492,1485,447,4.3898,270000
-119.78,36.72,22,354,121,530,115,2.1458,34400
-118.12,34.69,17,2479,390,1219,363,4.6417,125700
-117.99,34.07,35,1681,360,1648,373,2.4911,145900
-118.44,34.5,5,1514,220,1355,215,8.1344,359000
-121.38,38.41,10,3425,629,1538,587,4.45,138700
-117.69,33.47,13,2020,378,679,290,5.756,305600
-119.82,34.43,15,1482,345,669,379,3.0773,112500
-118.24,34.06,33,390,199,435,193,1.1979,350000
-117.29,34.12,45,1369,351,1046,274,1.8438,72100
-124.01,40.97,21,1513,319,943,301,3.538,102700
-122.09,37.69,43,500,110,273,120,3.3125,150000
-118.02,33.82,19,2485,437,1286,431,4.7466,258300
-117.9,36.95,19,99,26,51,22,1.7292,137500
-118.14,33.77,52,2208,409,791,408,5.8408,500000
-122.18,38.35,24,407,68,175,61,6.0266,216700
-122.24,40.19,29,1912,336,859,325,3.7,70500
-117.89,34.09,36,1811,320,1005,332,5.5629,188300
-121.77,37.65,16,4290,554,1952,576,7.3588,327500
-118.02,34.17,32,3868,548,1558,528,9.4667,500001
-117.43,34.12,7,5954,1071,3567,1070,3.2056,134100
-118.26,34.02,38,1091,349,1786,340,2.131,136500
-117.59,33.65,4,1793,390,897,386,4.2463,182800
-119.77,36.84,15,2058,412,891,378,3.2569,124400
-118.22,33.83,44,1792,404,1115,358,3.9091,174400
-117.97,33.78,35,3148,597,2110,587,3.9479,203800
-120.62,35.13,26,3971,803,1792,723,2.7128,209900
-121.75,36.91,42,1368,468,2312,484,2.5599,151400
-118.19,34.05,37,349,79,276,64,3.2125,125000
-122.3,38.29,20,1789,434,1113,398,2.4728,139700
-122.45,38.58,34,2517,483,1324,464,3.0938,189400
-122.71,38.34,22,1249,335,699,308,2.6033,121600
-122.29,40.47,20,2858,612,1422,589,1.9657,63000
-121.74,36.47,28,1973,343,970,349,4.25,279100
-118.4,33.89,36,2334,430,1033,407,6.6321,481500
-118.45,34.19,11,2479,900,2466,855,2.2264,181300
-116.27,34.13,37,452,109,184,59,3.7292,65800
-122,37.36,25,3534,949,1880,849,3.4238,337000
-121.3,38.05,52,122,26,62,25,1.15,112500
-121.21,37.81,12,3667,640,2173,652,5.0369,163900
-118.03,33.9,35,1434,279,744,252,3.7308,202400
-117.72,33.62,19,5777,1261,1711,1225,2.7634,86900
-123.36,39.4,21,1081,254,715,275,1.5625,71500
-119.01,35.38,44,434,110,274,86,1.1944,57500
-118.3,33.89,37,2132,565,1369,565,3.285,218100
-117.93,34.09,34,2192,431,1376,428,3.9861,163900
-121.49,38.47,26,6121,1185,4224,1105,2.3496,68000
-121.89,37.33,6,1495,552,1087,557,2.8798,225000
-118.07,34.1,34,2253,522,1262,511,3.4375,259800
-117.23,32.74,44,1404,229,513,217,4.1806,263800
-117.62,33.42,23,2656,515,998,435,4.0294,500001
-120.8,37.61,30,918,154,469,139,3.9688,175000
-121.93,36.59,25,2201,353,622,295,5.0621,386500
-117.86,33.72,31,1194,297,1602,306,2.3333,157700
-118.43,34.18,22,2052,568,1254,572,2.6364,271100
-117.9,33.73,31,1171,306,1690,301,3.2639,155200
-117.79,33.75,26,2893,345,983,326,13.466,500001
-117.17,34.03,33,4583,648,1760,638,6.3308,230600
-122.26,38.15,16,3921,727,2830,680,4.5053,123700
-118.17,34.11,39,1758,436,892,447,3.6406,278900
-120.4,37.3,28,1401,292,967,257,1.5917,89400
-118.16,34.02,34,1474,511,1962,501,1.8715,139600
-120.69,35.52,26,2758,571,1291,522,2.925,181400
-117.71,33.52,17,2486,417,876,361,6.1007,340900
-121.29,37.99,41,930,191,463,185,3.4141,90600
-117.86,33.88,19,1621,328,871,322,3.7361,201400
-119.16,34.28,11,5330,1056,2801,1028,4.763,232700
-118.23,34.14,33,2865,864,2061,790,2.6268,201300
-118.2,33.87,26,703,202,757,212,2.525,155500
-118.92,34.18,17,2400,352,1067,323,6.3522,259300
-118.37,34.07,52,2203,437,899,384,4.25,486900
-118.4,34.01,48,1427,253,693,268,5.7405,351600
-118.31,33.99,45,1489,339,791,316,2.2339,104800
-118.38,34.09,24,8264,2437,3148,2274,3.5659,281300
-121.93,37.27,30,2862,544,1387,542,5.1104,278100
-117.83,33.79,25,2070,513,1078,460,2.9312,220100
-122.29,37.89,52,2269,380,1004,371,5.1696,261400
-121.49,38.62,8,15309,2996,7463,2885,3.9143,129700
-117.11,32.82,16,3980,682,3174,647,2.6607,175000
-118.25,33.92,36,949,164,502,163,4.1042,124400
-118.4,34,44,2122,385,1012,367,4.6687,344300
-122.09,37.89,35,880,139,352,132,6.8686,406500
-121.95,37.36,25,3472,956,2267,944,2.7727,235600
-122.46,37.78,47,1682,379,837,375,5.2806,400000
-122.07,37.99,28,3310,574,1811,597,4.5401,166900
-121.48,38.58,42,1823,566,761,503,1.245,137500
-118.09,33.81,36,1371,250,666,257,5.0795,243300
-117.94,33.64,18,1867,426,871,399,2.6221,272000
-117.69,33.58,5,6678,1011,2877,982,7.5177,330000
-118.32,33.81,27,2113,380,1109,360,4.7062,357000
-118.34,33.93,33,4294,1224,4512,1189,2.8304,143700
-117.79,33.69,15,1875,316,890,316,6.5783,244800
-119.7,36.3,10,956,201,693,220,2.2895,62000
