@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-116.53,33.78,18,2547,463,411,214,2.5489,220500
-118.02,33.9,34,2678,511,1540,497,4.4954,202900
-118.72,34.14,7,23866,4407,9873,4012,5.4032,318500
-121.58,39.14,52,662,160,520,149,0.8928,55000
-122.32,37.95,36,1425,245,573,239,4.35,185000
-121.62,39.13,41,1317,309,856,337,1.6719,64100
-118.34,34.01,37,4291,1102,1941,953,1.7945,106300
-118.35,33.93,25,2260,692,1603,673,2.11,223300
-118.17,34.66,9,1561,253,731,233,5.7049,173200
-117.55,33.95,17,3196,444,1581,462,5.9333,229400
-122.3,38.27,4,1051,263,455,248,3.6389,130200
-119.77,34.43,28,3318,441,1604,404,9.7821,500001
-117.23,32.86,16,1200,468,648,443,3.045,100000
-120.61,35.12,16,1671,354,935,340,2.5792,163800
-117.17,33.66,2,7401,1187,2826,839,4.1386,177300
-122.47,37.78,52,2388,507,1078,494,3.5221,443300
-118.44,34.17,25,4966,1134,1941,958,3.8081,286700
-118.51,34,52,1241,502,679,459,2.3098,500001
-121.4,38.55,26,2697,398,1088,389,5,142500
-117,33.29,17,2073,313,573,221,8.2531,419200
-117.93,33.92,34,2271,437,1393,433,4.2443,174400
-118.05,34.08,30,1572,427,1857,428,2.4914,159200
-117.38,33.97,30,2953,703,1406,580,2.6895,150000
-118.13,34.08,35,2517,662,1883,607,2.5787,223000
-122.56,40.75,20,1182,250,512,210,1.7935,74500
-118.56,34.19,34,1237,242,671,221,3.9615,183600
-123.73,39.44,32,790,151,380,142,2.7,165000
-116.96,33.79,21,2990,691,2108,660,2.0135,83000
-122.06,37.6,17,5159,832,3174,817,5.8704,234400
-118.15,34.17,46,2553,558,1740,492,2.0278,127500
-121.33,37.96,42,1619,340,906,339,2.5488,80300
-121.96,38.32,12,5127,998,2749,976,4.0458,130600
-117.13,32.96,15,2267,292,1180,289,6.712,240200
-119.7,36.81,32,2623,528,1570,492,2.7159,68000
-118.74,34.26,27,3467,545,1798,493,4.8717,204100
-119.5,35.27,23,3827,696,1993,617,3.0742,57900
-118.32,33.82,25,2587,512,1219,509,4.4271,382100
-120.43,35.17,16,947,163,477,137,3.851,315000
-121.11,37.74,11,3886,599,1605,529,4.4213,182700
-117.1,32.83,16,4214,744,1820,699,4.3783,179500
-122.04,37.95,29,866,138,341,133,4.7188,197100
-117.5,33.95,29,932,153,711,172,4.8214,143400
-118.33,33.93,37,1831,356,925,338,4.4091,148400
-121.8,40.34,26,4815,910,1341,539,2.881,79800
-120.36,38.21,10,4300,845,1480,609,2.8208,139900
-120.33,38.26,13,2962,546,252,103,4.4063,155800
-119.31,34.44,5,403,48,208,54,12.632,500001
-122.44,37.76,30,5089,1210,1935,1139,4.6053,386100
-117.6,34.02,16,2103,348,1305,356,5.2849,160400
-122.13,39,23,3832,774,2435,747,2.2754,59200
-117.24,32.74,45,1718,293,757,329,4.05,284900
-118.13,33.79,44,2153,375,947,364,5.0072,236200
-118.98,35.38,34,1020,247,795,228,1.625,50800
-117.64,33.48,12,2007,397,1033,373,5.6754,275900
-119.76,36.8,29,3494,662,1781,616,2.5893,70900
-118.88,34.19,26,2296,275,842,263,7.7889,309900
-119.7,34.47,32,3725,569,1304,527,7.7261,500001
-118.23,33.98,35,1366,496,2160,497,2.2059,150000
-119.27,35.51,28,1089,179,544,190,3.2279,95800
-117.17,32.82,24,1623,417,911,397,2.7401,198100
-121.86,37,16,8638,1392,3706,1251,5.503,351800
-117.08,32.59,8,2888,662,2441,683,2.7048,153000
-121.33,38,14,3731,772,1679,750,3.1369,119600
-121.95,37.52,33,3994,764,2721,763,5.2308,196900
-121.84,39.72,52,1457,389,802,342,0.9566,69000
-118.13,34.16,36,2162,658,1337,590,2.2095,176700
-118.29,34.03,29,3544,1384,3323,1213,1.0219,258300
-118.25,33.96,42,1326,295,918,258,2.3864,98800
-117.96,33.78,35,1330,201,658,217,6.37,229200
-121.34,37.99,11,4487,868,2195,780,3.9615,194600
-117.87,33.88,24,2655,702,1519,708,3.3036,183900
-117.87,33.7,21,3648,654,2266,628,5.0956,246000
-122.33,39.1,10,266,62,154,49,2.25,75000
-118.29,33.79,16,1867,571,951,498,3.3427,154200
-118.09,34.07,45,726,146,568,160,3.0347,183200
-118.26,34.08,41,1396,360,1069,363,2.4375,203300
-121.98,37.31,28,3840,629,1883,662,6.4095,335900
-119.86,36.81,4,4530,1070,1804,837,3.3942,72100
-118.23,34.22,36,2288,439,1079,434,4.5486,361000
-117.72,34.03,17,2902,476,1652,479,5.6029,161800
-118.39,34.14,19,5076,1034,2021,960,5.5683,309200
-119.68,36.81,13,2589,413,1356,435,5.0253,106200
-116.68,33.71,21,3460,711,658,255,3.5882,161100
-120.61,35.11,11,3733,831,1839,739,3.3062,158500
-121.14,35.55,13,5383,1070,1880,796,3.8019,271200
-118.4,34.06,52,2501,362,748,349,6.6343,500001
-121.92,37.36,42,198,32,158,32,3.1563,137500
-117.95,33.77,38,989,246,691,204,3.2632,180900
-117.92,33.84,38,1316,263,671,278,3.2969,220000
-121.47,38.61,35,1372,360,850,328,1.6331,67500
-122.29,37.9,49,1283,238,576,236,3.3333,276800
-121.91,36.62,52,541,157,240,145,3.5865,290000
-119.05,34.21,27,4357,926,2110,876,3.0119,218200
-117.65,34.08,35,2621,391,1074,391,4.7176,166400
-117.17,32.78,42,1104,305,892,270,2.2768,145200
-118.36,33.98,39,813,185,344,154,3.5833,218800
-117.88,33.75,34,3004,673,5477,640,2.8342,187200
-117.86,34.09,26,3408,542,1664,543,6.1498,239100
-121.9,37.3,52,1456,269,582,277,5.036,296600
-118.08,33.82,30,2636,652,3412,649,2.8095,118300
-124.08,40.87,29,1710,469,990,425,1.1479,101100
-117.15,32.75,40,2261,579,903,525,2.465,198700
-118.26,34.07,28,579,184,673,202,2.625,187500
-117.2,34.52,12,4476,761,2255,735,3.925,118500
-118.28,34.04,19,460,241,890,229,1.6089,162500
-118.25,34.11,39,1415,369,1467,351,3.015,156300
-121.14,38.77,15,10282,1333,3868,1300,6.4789,287800
-122.45,37.62,26,3507,512,1712,509,6.7206,344600
-122.36,37.58,52,3084,595,1324,571,5.0756,374200
-117.87,33.84,17,2395,410,1224,399,5.1182,249200
-118.22,33.89,37,797,190,485,166,2.7434,95200
-118.35,34.07,48,890,255,434,232,3.6111,450000
-121.81,39.71,18,1222,250,708,281,2.0288,116700
-122.03,37.99,37,1755,327,882,350,4.59,166600
-117.94,33.74,24,4248,840,3118,798,4.2222,207200
-122.19,37.73,44,1066,253,825,244,2.1538,79700
-122.45,40.85,20,2701,573,892,358,2.7736,107800
-121.83,37.37,43,821,149,370,135,4.25,209100
-118.21,33.88,38,929,166,686,183,3.4485,119400
-118.4,34.05,34,2113,459,859,432,3.6953,500001
-117.93,34.57,5,5613,1060,3569,999,3.1946,132700
-118.38,34.28,22,4428,825,3152,836,4.7932,166300
-121.3,38.65,26,3192,447,1132,418,4.5278,144300
-120.02,36.95,25,2115,482,1976,474,1.8431,53900
-117.32,34.17,6,5661,1287,2943,1162,3.6362,106500
-117.24,32.8,19,1863,497,868,503,2.288,210000
-121.78,37.33,10,2829,394,1510,386,6.68,359500
-118.41,33.92,29,1436,401,674,343,3.6389,275000
-122.48,37.7,33,4167,1398,2923,1314,3.049,307000
-119.7,34.41,19,1215,360,1349,423,2.6607,226500
-122.41,37.79,52,3598,1011,2062,966,2.9871,380000
-120.41,36.77,24,1335,312,1180,267,1.947,68900
-118.33,34.06,52,1841,240,693,218,15.0001,500001
-118.97,37.64,13,1907,544,575,234,3.0685,162500
-118.34,34.07,52,3421,598,1203,564,4.1618,500001
-122.42,37.73,35,1791,322,988,304,4.5769,254500
-120.04,36.79,48,1341,239,671,208,2.7917,82800
-118.3,34.04,37,1470,399,1579,390,2.006,150000
-118.28,34.1,48,805,246,633,235,2.3421,200000
-122.45,37.71,45,2253,431,1382,392,4.2562,221600
-117.91,33.61,40,2790,531,952,424,4.8,500001
-122.2,37.79,35,1802,459,1009,390,2.3036,126000
-122.01,37.4,24,1297,297,441,282,3.1439,47500
-122.11,37.7,29,1298,306,835,338,2.3274,170400
-120.45,34.64,17,1226,277,484,224,3.2167,112500
-119.81,36.28,24,544,112,442,106,3.1071,56100
-118.37,33.81,33,5057,790,2021,748,6.8553,482200
-118.47,34.02,38,2163,651,1759,584,2.3382,297500
-122.06,37.64,33,1160,252,729,220,3.8259,146100
-118.14,34.18,52,1700,317,996,329,3.9688,175000
-122.3,37.53,37,1338,215,535,221,5.4351,376600
-122.07,37.39,30,1695,480,932,447,3.5045,352500
-115.57,32.8,17,1492,426,1595,428,1.7188,69900
-122.4,37.62,32,3586,921,2249,911,3.1058,253000
-118.18,34.03,39,609,145,690,134,2.9167,145800
-117.07,32.63,37,2372,444,1056,419,3.7583,145500
-121.67,39.34,22,1217,224,537,187,2.6607,84600
-118.37,34.17,10,1431,473,1438,429,2.2756,221400
-119.19,34.28,28,3231,524,1665,540,4.8583,224200
-117.11,32.67,46,928,236,790,235,1.6806,92500
-117.93,33.75,24,1380,339,1472,304,4.2219,162800
-117.26,32.97,25,2582,495,1088,471,6.4651,500001
-122.27,37.78,45,1169,263,723,286,3.9444,212900
-121.53,36.85,23,3359,725,1862,651,2.6719,193600
-120.07,36.96,34,1457,239,557,226,3.6181,96500
-117.99,35.16,15,2180,416,960,370,2.875,87800
-121.95,37.35,48,1246,294,697,284,3.6118,235500
-122.06,40.02,32,1435,277,690,254,2.3043,68400
-118.39,34.15,29,917,181,379,183,3.4612,425000
-122.14,38.02,44,1625,432,825,385,2.0523,133900
-116.89,33.75,23,2719,538,930,485,2.0154,81700
-121.48,38.58,52,576,146,273,127,2.01,94300
-118.06,33.84,20,5643,1231,3841,1195,4.0542,168400
-118.23,34.11,31,1021,191,495,191,5.5051,223500
-121.02,39.01,17,4786,799,2066,770,3.9734,185400
-118.1,33.91,36,1080,201,719,201,4.2679,175800
-118.39,34.09,27,4312,1214,1634,1097,3.6207,362500
-121.73,36.85,22,1304,278,887,227,3.6607,206300
-120.14,34.59,9,2536,499,832,385,2.5743,309800
-118.2,33.84,35,3405,779,1953,671,2.7813,159200
-120.46,36.87,20,1287,310,954,269,1.3386,63000
-117.14,32.7,44,658,218,869,212,1.9338,89400
-118.05,33.93,35,2107,480,2241,443,3.1513,150000
-118.75,34.27,24,3241,461,1567,446,5.5983,233300
-118.42,34.15,18,1880,420,681,333,4.3214,372300
-118.22,34.12,37,1298,242,750,255,5.2049,240800
-122.3,37.88,46,1647,376,854,355,2.9,144800
-118.36,34.09,33,3463,1170,1845,1134,2.0205,243800
-118.12,33.88,36,1083,218,557,210,3.0795,218400
-122.22,37.81,52,2024,339,756,340,4.072,270100
-118.26,33.95,38,1387,346,1240,355,1.6898,95100
-121.07,39.05,10,1813,311,827,287,3.6087,182100
-115.37,32.82,30,1602,322,1130,335,3.5735,71100
-117.87,33.75,18,697,255,812,221,2.6635,162500
-122.5,37.97,25,6526,1902,5917,1812,2.7273,187500
-122.29,37.92,35,583,88,235,84,5.943,288200
-118.28,33.99,49,2174,481,1861,484,1.7159,95000
-118.32,33.96,47,1885,361,954,357,3.8512,171300
-117.25,33.2,22,2361,618,1472,596,2.0625,124500
-119.85,36.83,15,2563,335,1080,356,6.7181,160300
-118.32,34.08,52,1137,304,754,297,3.37,330300
-120.06,37.02,13,6301,1080,3840,1033,3.5258,84900
-118.24,33.83,22,7368,1367,4721,1342,4.8438,213100
-117.32,34.07,52,1226,269,693,272,1.9963,76900
-121.01,37.7,12,9148,1906,4656,1853,3.2447,142200
-121.2,37.79,36,866,160,502,149,2.4798,101500
-117.64,34.07,30,2787,713,2647,693,2.2765,98100
-121,39.26,14,810,151,302,138,3.1094,136100
-117.66,33.48,22,809,180,334,157,2.3846,500001
-118.48,34,29,1727,479,741,431,3.6121,500000
-118.27,33.94,38,1314,318,1080,285,1.5872,89800
-118.43,34.09,27,1613,200,497,197,7.9835,500001
-114.98,33.82,15,644,129,137,52,3.2097,71300
-117.44,33.92,33,2433,525,1466,517,3.0437,110800
-118.59,34.25,15,9716,2387,4992,2225,3.6231,193300
-118.01,34.11,36,1722,320,794,322,4.2132,212200
-118.26,33.82,28,5091,1074,4753,1033,3.6477,117400
-121.37,39.03,32,1158,244,598,227,2.8235,65500
-122.28,37.9,52,1369,249,490,248,4.1212,287500
-121.37,36.89,21,2471,473,1753,451,4.025,293800
-119.78,36.75,43,2070,512,1925,444,1.4635,46600
-118.32,34.03,35,3189,935,2221,801,2.1046,114000
-121.98,37.3,30,3404,693,1794,633,4.6312,283200
-120.97,37.66,21,2760,632,1260,576,2.0227,179800
-122.2,37.79,29,1640,376,939,340,2.8321,150000
-121.99,36.99,29,3119,507,1476,487,5.8123,281500
-118.49,34.25,30,2871,470,1335,458,5.0232,253900
-118.4,34.19,35,1631,356,862,368,3.6007,261800
-118.27,33.95,34,987,248,902,221,2.3365,98000
-118.21,34.12,52,1590,360,1127,321,3.4625,173900
-117.09,32.57,23,1817,323,1371,327,3.6736,139500
-118.05,33.97,36,2854,688,2816,673,3.6,154000
-118.48,34.07,29,4767,777,1500,638,10.7937,500001
-119.8,36.72,19,1334,336,1171,319,1.0481,48500
-117.92,33.73,17,1692,293,934,280,4.4728,205800
-118.1,34.71,16,3914,819,1524,795,2.415,137500
-118.31,35.74,18,2327,642,799,335,1.8419,92300
-118.33,34.03,33,2314,624,1714,582,1.7377,183900
-122.02,37.29,18,2550,312,999,320,8.7939,500001
-120.56,38.09,34,2745,559,1150,491,2.3654,94900
-117.13,32.75,20,2271,602,992,520,2.2599,157600
-123.35,40.99,23,141,59,47,23,1.125,66000
-118.25,33.94,43,793,235,736,231,0.8527,90400
-118.95,34.17,9,2372,312,1039,321,7.6016,344900
-117.85,34.11,25,9255,1659,4944,1627,4.5708,223000
-121.29,38.01,2,6403,1116,3327,957,4.4871,137900
-118.25,34.16,52,2477,385,993,371,4.9135,368100
-121.43,38.62,36,1765,438,1008,382,2.0639,73000
-115.5,32.67,35,2159,492,1694,475,2.1776,75500
-118.15,34.86,10,4597,1009,2227,821,2.6149,83500
-115.52,32.77,18,1715,337,1166,333,2.2417,79200
-114.61,33.62,16,1187,261,1115,242,2.1759,61500
-117.79,34.07,33,1694,333,1689,301,3.7583,116300
-121.35,38,22,3564,730,1539,699,3.675,152400
-122.46,37.69,35,1983,385,1577,414,4.0833,266700
-117.4,34,24,2316,599,1829,532,1.6955,86800
-122.49,37.79,52,2488,281,805,295,10.7058,500001
-117.78,33.88,16,1800,238,871,234,6.6678,301900
-118.08,33.99,38,1683,328,1369,339,3.6196,170700
-117.84,33.66,5,1688,430,857,402,3.7857,231600
-118.52,34.18,34,2307,388,1168,427,4.2143,245400
-122.55,38.03,29,7174,1169,3063,1172,6.0902,293200
-118.62,34.17,34,3268,538,1463,519,6.8482,308300
-118.5,34.19,35,2720,490,1158,445,5.0796,228300
-117.66,33.57,16,4277,565,1642,549,8.0082,286600
-117.38,33.19,17,353,112,359,118,1.5625,162500
-121.84,37.98,8,7505,1089,3325,1016,5.2699,204200
-121.95,37.26,10,3611,803,1599,716,5.2,248700
-121.19,38.87,20,3118,500,1405,519,6,209400
-117.24,32.8,18,2205,661,874,580,3.8018,112500
-116.19,33.67,16,1859,476,1994,477,1.7297,67500
-122.71,37.88,21,2845,552,599,250,4.3125,495800
-118.15,34.1,39,3856,867,1847,830,3.4559,364900
-121.84,36.61,26,2902,761,2258,719,2.5663,128900
-119.33,36.22,29,1735,323,805,293,3.5039,89900
-122.62,38.24,19,1687,253,893,257,6.204,201800
-117.64,34.04,21,1801,507,2556,484,2.4716,102500
-121.34,38.57,14,5737,1008,2731,983,4.4602,134500
-117.81,33.88,19,2968,503,1430,459,5.3339,371700
-119.19,34.16,35,2733,510,1814,511,4.4187,183400
-122.28,37.87,52,589,132,288,131,3.5156,200000
-117.68,35.62,30,2994,741,1481,581,2.1458,52400
-117.74,34.07,42,2504,553,1550,509,3.0294,135700
-118.34,34.03,46,2437,502,1151,477,2.4444,134100
-117.19,32.75,52,25,5,13,5,0.536,162500
-122.05,37.33,21,2052,346,933,351,5.3167,416300
-117.99,33.69,17,3386,729,1715,666,3.7479,213000
-121.92,38.02,16,1840,355,1288,338,4.2067,125000
-117.25,32.86,30,1670,219,606,202,12.4429,500001
-117.67,34.13,10,2846,362,1221,355,7.7234,304100
-117.84,33.9,24,1723,223,707,219,7.0352,299600
-119.77,36.83,16,2360,355,1034,359,5.0635,108500
-116.79,32.61,19,2652,520,1421,491,3.5227,206100
-116.94,32.78,17,13559,2656,6990,2533,3.434,193200
-122.38,40.09,16,2077,388,1155,389,3.1361,84800
-121.84,37.37,28,1579,339,1252,353,4.1615,214800
-122.08,37.88,24,2059,462,410,294,2.3971,99400
-118.18,34.02,37,2631,734,3228,701,2.15,132200
-122.04,37.66,23,2419,348,1066,384,6.3501,350000
-117.07,33.03,14,6665,1231,2026,1001,5.09,268500
-117.97,34.17,35,5005,848,2112,813,4.9968,295000
-118.07,33.86,17,3666,562,2104,579,5.6818,338900
-120.43,34.7,26,2353,389,1420,389,3.87,125800
-122.44,37.75,21,5457,1247,2304,1180,4.5469,409700
-118.34,34.04,35,2345,607,2042,565,2.5955,139700
-121.26,38.66,19,3170,444,1344,452,6.1183,221600
-117.99,34.16,40,3838,696,1851,674,4.2407,262000
-117.04,32.98,16,1332,196,640,193,6.0226,192900
-118.18,33.92,32,2035,519,2282,480,3.2734,136400
-121.82,37.81,12,4711,659,2089,621,8.3209,485400
-120.45,34.64,40,1051,235,574,201,2.0865,111500
-118.33,34.09,30,1679,682,1445,579,2.1403,200000
-117.27,34.5,7,2045,342,878,292,6.0296,194100
-117.87,33.82,26,2435,346,1088,350,5.9397,249400
-118.18,33.94,43,2724,612,2340,570,2.7,165000
-117.8,33.77,29,5436,707,2046,685,8.7496,349500
-118.24,33.99,44,448,116,504,96,1.875,98600
-118.36,33.87,22,2114,541,1300,538,3.4208,290000
-121.87,39.75,22,1707,296,822,297,3.6625,126600
-118.31,33.81,30,1773,356,905,352,4.3056,336000
-121.99,37.33,35,1802,291,841,315,4.8365,313900
-118.08,33.91,30,1366,460,920,410,0.9946,159900
-121.52,39.48,21,2628,494,1364,468,2.0455,59400
-118.26,34.07,52,1802,613,2382,587,1.8438,185900
-117.81,33.68,4,1545,304,788,296,4.5469,500001
-121.22,38.4,14,2655,441,1277,422,4.6989,213800
-118.35,33.9,32,1056,225,565,231,3.9485,230000
-122.24,37.76,49,2428,525,1110,492,3.6719,229800
-115.57,32.85,33,1365,269,825,250,3.2396,62300
-117.68,33.59,12,3473,466,1569,450,8.8636,314000
-119.35,36.22,29,2051,351,915,343,3.1944,106800
-122,37.51,7,6352,1390,3223,1316,4.9867,181700
-117.12,32.75,15,2671,724,1800,646,2.1394,106700
-117.06,32.6,24,1088,268,1095,246,2.4191,107300
-118.1,33.99,35,1326,272,933,267,3.4306,162500
-122.03,37.98,44,1254,252,498,217,3.4531,148900
-117.61,34.13,21,8416,1386,4308,1341,4.4611,164600
-121.8,38.55,11,5121,899,2258,901,4.7168,223200
-117.3,32.96,30,1226,205,380,151,4.2875,500001
-119.28,35.5,34,1923,379,1101,351,2.4044,65800
-117.97,33.69,21,4112,580,1886,581,6.799,292000
-122.44,37.8,52,1603,487,727,464,3.9856,500001
-118.01,33.66,19,4559,1045,1949,910,4.355,429200
-122.11,37.37,22,1477,195,520,187,10.3329,500001
-116.58,32.69,19,4085,876,2133,718,2.919,116500
-117.1,33,5,15502,2613,7417,2358,5.9094,261100
-122.44,37.73,52,2838,567,1411,526,3.8304,261400
-121.47,39.49,17,1554,242,553,230,3.2174,91800
-117.93,33.88,45,1306,293,585,260,4.0812,241700
-122.16,37.68,16,1687,348,568,352,2.3869,83300
-121,37.61,36,2647,604,2045,550,2.273,62900
-121.19,38.67,16,1754,284,773,277,4.817,147000
-121.8,37.23,18,3179,526,1663,507,5.9225,265800
-118.21,33.96,38,2090,519,1871,504,2.4688,169000
-121.96,37.26,22,1408,351,636,294,1.8542,333300
-122.51,37.76,43,2345,624,1439,614,2.8448,268900
-118.25,33.97,43,1735,535,2288,524,1.9119,98800
-118.36,34.1,36,2963,838,1129,745,2.5588,500001
-117.19,34.05,33,1688,313,808,298,3.2188,117800
-121.23,37.82,14,1847,325,1030,309,4.9271,155300
-118.2,34.02,49,1098,317,1411,301,2.75,146000
-117.59,34.16,10,9467,1181,3819,1122,7.8252,361400
-118.29,33.95,32,721,205,842,208,1.6029,89700
-121.89,37.21,14,5636,697,2281,680,8.4262,459200
-118.31,33.96,48,2015,356,1020,338,4.0625,138700
-118.95,34.83,18,3278,762,1338,550,2.9891,116500
-119.75,34.45,26,3578,677,1504,618,4.1375,395000
-117.93,34.06,35,1022,183,628,187,3.9375,187500
-117.18,32.76,52,2023,301,649,285,4.7396,441700
-117.24,32.8,26,3433,873,1492,798,2.9258,234800
-117.05,33.03,16,87,20,32,21,4.3571,144600
-118.04,34.16,38,1594,249,633,247,5.9582,350700
-118.28,33.74,40,1751,512,1939,503,1.5394,200000
-118.08,34.1,32,2830,645,1500,527,3.0819,214600
-122.26,38.28,24,2831,502,1462,503,4.5,158300
-118.22,34.13,35,2983,526,1614,543,5.7794,272400
-119.96,38.94,27,1492,393,717,254,1.8906,104200
-117.56,33.89,16,693,185,365,176,2.3417,191700
-117.07,32.75,31,2036,501,1263,442,2.5583,120700
-121.47,41.12,22,2737,512,1168,442,2.83,88700
-117.08,32.63,28,2080,427,1266,434,2.2788,146300
-118.38,34.16,31,2197,501,944,474,3.7312,319400
-118.32,34.18,49,192,41,83,38,3.0179,118800
-117.14,32.75,19,1358,613,766,630,1.0353,150000
-118.06,33.91,24,4880,1044,4516,1050,4.1387,157700
-117.61,33.63,2,4678,817,1970,712,6.1078,219000
-118.91,35.37,32,4121,755,2590,721,3.3462,67600
-120.48,37.3,39,1015,356,875,313,1.5,67000
-122.47,37.72,49,1690,307,770,294,4.5913,259700
-117.92,34.06,34,2819,609,1718,558,3.5547,197600
-121.9,37.45,16,2952,446,1525,460,5.6063,320500
-122.28,37.52,29,1526,355,724,315,4.0313,435200
-122.27,37.82,52,1630,456,1162,400,1.2475,104200
-116.2,33.7,26,2399,625,2654,535,2.2989,60600
-119,35.39,42,2839,516,1203,487,3.7708,79400
-117.38,33.98,10,642,176,462,186,2.1528,162500
-122.25,38.11,52,2846,705,1519,620,2.1976,97900
-121.82,38.46,10,6331,1181,3419,1110,3.7083,154800
-122.03,37.31,19,2885,859,1520,784,3.375,275700
-117.82,33.89,24,2168,421,1050,397,4.6172,238300
-122.31,40.49,18,4026,718,1731,705,3.35,118400
-121.64,37.85,22,1999,415,967,320,4.4583,253900
-117.95,34.08,34,2278,476,1728,448,3.125,154100
-117.92,34.03,35,1341,233,898,216,4.1118,157300
-117.19,32.82,35,1074,180,442,173,5.253,204000
-121.16,39.18,14,1006,187,462,185,3.1042,152000
-118.05,33.83,24,4316,678,2286,665,5.7018,286700
-121.35,38.55,18,4481,780,2211,775,3.9934,123300
-122.37,40.52,18,4547,774,2269,766,3.7896,98100
-121.55,39.1,27,1783,441,1163,409,1.2857,47000
-120.08,36.95,41,1164,211,476,171,2.4196,70700
-124.14,40.59,22,1665,405,826,382,1.5625,66800
-117.61,33.42,31,3959,856,1919,775,4.0313,282000
-118.06,33.8,20,1379,333,937,304,3.6217,195300
-117.69,33.54,20,1767,280,801,284,6.5394,272000
-122.4,40.62,9,4794,889,2162,865,3.1439,103100
-117.99,33.69,16,1476,294,886,270,5.3259,216400
-118.74,36.23,22,1033,232,442,136,2.6447,137500
-117.33,34.08,37,2267,405,1175,403,3.75,95200
-120.09,34.62,18,2708,382,988,359,5.5194,367000
-119.72,36.76,23,6403,1370,3573,1260,2.3006,69000
-118.46,34.04,31,2621,707,1632,673,3.287,348100
-118.22,34.52,7,4524,735,2298,717,6.5538,311600
-117.24,32.75,41,1989,514,1015,489,2.79,226000
-121.97,37.54,28,2312,496,1344,467,4.7135,203200
-117.18,34.06,52,954,233,533,239,1.3021,100000
-121.1,39.15,10,680,143,354,140,4.0333,161500
-122.48,37.78,52,2910,611,1508,515,3.5865,311400
-122.16,37.69,36,1118,219,625,228,3.7813,192200
-117.21,33.71,16,8476,1758,2711,1427,2.1848,97900
-117.21,32.85,26,2012,315,872,335,5.4067,277500
-120.62,37.37,8,2608,428,1530,435,3.968,102100
-117.64,33.66,6,5221,1217,2597,1119,4.6076,204000
-116.44,34.12,18,5584,1303,2250,1158,1.5823,72400
-119.34,36.22,38,2708,460,1260,455,3.0905,78200
-122.22,37.77,40,494,114,547,135,2.8015,114800
-118.87,34.19,23,2179,423,1338,406,5.5224,240700
-118.51,33.98,40,1901,679,865,587,2.3417,425000
-117.5,33.96,12,7923,1470,4861,1385,4.2985,139200
-121.98,36.96,20,3495,818,2186,772,3.1167,258300
-122.28,37.88,52,1844,332,769,334,4.2614,261300
-118.17,33.85,37,3714,708,1956,694,4.2218,200500
-121.99,37.36,32,1754,324,917,330,4.6761,298300
-122,37.28,35,3133,541,1449,555,5.7295,346100
-122.67,38.25,32,1333,235,660,206,4.0729,288500
-118.35,34.22,30,1260,222,638,229,4.1302,258300
-122.82,38.53,27,1823,360,907,317,3.276,172900
-118.49,34.28,31,3508,585,1957,588,6.6458,285500
-118.16,34.16,44,1284,278,925,261,1.7321,178400
-117.06,32.61,23,1630,362,1267,418,2.5625,131100
-118.15,33.95,35,2753,702,1592,614,2.7875,209000
-117.77,33.7,4,2446,622,1315,560,3.7147,137500
-118.12,33.89,22,6876,1960,5162,1879,2.9293,170800
-118.5,34.03,32,6365,1784,2767,1698,3.6451,383300
-122.14,37.9,32,5738,746,2099,732,10.3224,500001
-121.49,38.56,52,1844,392,667,353,3.0033,103500
-118.05,34.16,36,3908,732,1688,725,4.5625,376800
-117.69,35.65,5,1131,276,520,232,4.0167,87500
-122.84,38.98,21,939,176,556,178,1.7196,75000
-122.42,37.79,52,2737,1241,1761,1029,1.8068,225000
-121.2,38.02,44,608,108,287,83,3.3882,125000
-118.01,33.91,32,2722,571,2541,462,4.2305,221400
-117.68,34.09,22,1547,334,773,316,2.9812,148800
-118.18,33.99,35,1230,407,1512,364,2.152,170800
-120.93,37.56,17,1812,361,672,334,1.55,166100
-121.85,37.22,21,6203,798,2494,800,7.7201,362700
-122.08,37.39,39,2210,483,1023,450,4.5833,342400
-121.71,36.78,19,2371,324,944,332,5.9175,240200
-118.06,33.8,21,2196,504,1215,477,4.8,196900
-118.28,33.83,18,5923,1409,3887,1322,3.4712,194400
-122.26,38.11,52,1560,353,670,287,1.7411,98400
-118.96,35.4,28,4667,875,2404,841,3.2325,89000
-117.08,32.7,35,1477,264,852,279,3.1786,100600
-118.4,33.87,34,3145,786,1352,727,5.0976,469800
-118.45,34.05,28,801,399,936,406,2.1875,181300
-118.04,33.98,50,1951,458,1362,454,3,163200
-118.17,33.89,11,3605,880,3637,873,2.6328,160700
-122.01,37.37,25,2213,360,1066,390,7.2165,360900
-118.61,34.19,34,703,127,369,127,4.3125,210100
-122,37.99,28,4035,641,1881,659,5.4607,192300
-122.32,37.96,34,2070,357,784,294,4.0417,182800
-121.92,38.01,7,1632,248,879,262,6.1237,166000
-121.85,37.36,18,1525,485,1705,448,3.7198,128600
