@relation california
@attribute Longitude real[-124.35,-114.31]
@attribute Latitude real[32.54,41.95]
@attribute HousingMedianAge real[1,52]
@attribute TotalRooms real[2,39320]
@attribute TotalBedrooms real[1,6445]
@attribute Population real[3,35682]
@attribute Households real[1,6082]
@attribute MedianIncome real[0.4999,15.0001]
@attribute MedianHouseValue real[14999,500001] 
@inputs Longitude, Latitude, HousingMedianAge, TotalRooms, TotalBedrooms, Population, Households, MedianIncome
@outputs MedianHouseValue
@data
-117,32.87,18,11544,1979,6296,1923,4.4904,150400
-120.79,37.08,9,97,20,91,22,2.9063,55000
-120.92,40.02,35,383,92,202,72,2.6458,102500
-117.2,33.7,23,6323,1196,1984,1124,2.3276,92400
-118.18,33.77,39,1645,547,1339,499,1.5536,155000
-122.45,37.73,52,1350,241,752,246,3.2448,266200
-121.88,37.25,24,968,240,631,250,2.8636,240300
-117.17,32.82,24,1569,377,715,321,3.1146,187500
-122.46,37.79,52,899,96,304,110,14.2959,500001
-122.15,37.46,39,906,109,353,112,10.3942,500001
-119.81,36.92,14,4795,710,2047,640,4.665,121300
-117.89,34.09,37,1055,280,538,206,2.4167,181300
-121.9,37.29,26,1797,244,626,244,7.8575,424600
-123.71,39.88,42,1518,383,656,303,1.4952,69800
-122.26,37.77,52,1565,315,637,297,4.7778,351800
-117.92,33.75,19,1920,471,1413,432,4.0313,147500
-122.12,38.01,50,1738,355,837,363,3.609,135700
-121.14,38.82,22,1816,278,832,278,5.07,233000
-118.24,33.95,37,649,147,653,147,1.4792,97500
-118.36,33.99,35,3702,648,1449,614,5.3194,313700
-122.69,38.46,32,2970,504,1117,512,5,275900
-117.95,33.83,31,2421,389,1348,413,4.9394,217800
-121.78,37.34,11,3195,410,1774,418,7.0671,378200
-118.35,33.93,26,3156,857,2394,787,3.01,191900
-122.83,38.99,15,289,49,191,54,1.6833,113900
-116.88,33.02,16,3204,541,1818,529,5.2596,171500
-122.25,37.47,35,3183,515,1313,487,5.9062,383200
-118.13,33.91,36,1967,316,910,306,4.4948,190600
-118.18,34.12,29,2640,737,1795,655,2.369,173400
-118.19,33.87,27,4701,1359,2571,1216,2.5417,184100
-118.31,34.02,46,1976,469,1409,431,2.2981,112100
-116.97,32.83,23,149,32,101,34,2.6458,112500
-118.25,33.84,19,1731,420,1032,364,3.8125,208100
-118.38,34.04,35,2237,592,1794,543,2.2961,207700
-117.86,33.72,32,1461,340,1909,346,3.5511,159100
-118.38,33.84,26,2869,567,1157,538,6.0382,355300
-119.8,34.44,27,2674,419,1176,416,5.0294,280200
-122.8,38.18,36,2378,476,957,362,3.625,253100
-118.41,34.21,35,1789,292,897,267,5.592,239900
-117.76,34.71,15,2981,625,1694,540,2.9541,106700
-117.86,33.73,38,2284,511,2451,504,3.3125,159100
-118.1,33.81,36,1962,325,786,315,5.62,239600
-116.96,32.79,35,1081,266,691,259,2.6324,133700
-117.58,33.87,17,2772,449,1685,461,5.0464,163900
-122,37.4,17,4324,854,1656,885,3.6619,232400
-117.09,32.74,23,3130,779,2472,744,2.32,93200
-122.52,37.97,33,563,194,265,169,2.75,231300
-118.19,33.95,41,1368,309,1244,312,3.0833,164800
-117.07,33,4,9153,1866,3775,1698,4.955,241500
-121.93,37.73,8,831,231,404,224,3.375,350000
-117.14,32.73,26,450,132,317,109,4,137500
-118.29,34.06,9,1554,815,1704,761,2.0185,141700
-122.28,37.83,52,1511,390,901,403,1.4103,103900
-122.42,37.79,52,3511,1232,2452,1131,2.5013,275000
-119.71,34.45,35,2183,363,988,351,5.5922,384400
-117.8,33.69,14,1800,362,874,373,4.2083,251000
-117.63,33.47,4,1969,280,805,271,7.6012,310800
-118.33,34.15,44,1321,303,471,301,4.2679,331800
-118.28,34.05,44,968,384,1805,375,1.4801,212500
-123.34,39.5,15,2342,535,1064,433,1.8967,96600
-121.71,36.9,16,1680,285,1103,275,4.6125,253800
-122.35,37.57,52,2170,269,784,274,10.4286,500001
-122.33,38.39,36,831,122,272,109,6.3427,304800
-117.86,33.79,42,1024,191,483,187,4.105,194500
-119.84,34.45,26,4424,616,1839,601,6.3654,331200
-120,35.91,16,259,53,131,38,3.125,62500
-122.97,38.5,44,3234,746,1112,470,1.9265,132700
-118.4,34.19,30,521,126,306,129,4.1125,216700
-121.37,38.57,22,4899,847,1701,826,5.2449,387000
-118.21,34.07,42,902,318,1312,323,1.9375,168800
-118.4,33.89,36,2127,314,807,306,8.1596,500001
-117.31,34.03,24,1966,299,786,302,5.0318,134500
-117.47,33.91,21,3491,760,1920,669,2.2241,127300
-121.82,37.69,12,1906,351,802,319,4.9375,227700
-117.67,35.65,18,2737,589,1128,533,2.8,72000
-122.02,37.26,24,2411,299,847,299,10.2666,500001
-122.9,39.09,15,2483,544,835,380,1.9141,143200
-117.9,34.06,34,2956,469,1488,464,5.3664,268300
-118.06,33.8,22,1892,442,1015,404,4.1379,212500
-121.32,37.95,40,964,230,742,209,1.2625,43000
-116.94,32.8,28,3042,729,1964,703,2.4141,137500
-117.19,34.05,52,1949,432,767,392,2.5143,117600
-119.86,34.38,26,1626,375,1580,359,2.1471,187500
-117.34,34.16,31,1606,354,1049,335,2.1935,72700
-121.2,37.97,39,440,83,270,97,6.0582,157700
-121.69,38.87,38,412,93,304,95,2.6597,86000
-121.86,39.75,18,1651,309,856,293,3.5046,118300
-118.03,33.85,16,1831,390,1347,389,3.8426,344400
-118.1,34.06,31,2852,740,3100,725,2.9524,178800
-121.96,37.95,25,4026,791,1850,709,4.1483,181200
-118.13,33.83,44,1710,333,786,344,4.2917,314700
-121.92,36.62,52,728,161,313,142,3.4327,254500
-117.92,33.65,25,1679,470,1314,473,4.1026,211500
-118.13,33.76,44,1543,463,652,406,4.25,439300
-118.13,34.19,42,2203,412,1012,377,4.0714,234000
-117.9,34.08,32,2068,356,976,370,5.212,201200
-118.27,34.09,52,1079,222,439,201,4.625,230800
-117.77,34.07,36,2922,652,2392,629,2.8661,124000
-121.6,36.88,21,3416,624,1862,595,4.7813,241500
-118.86,34.22,22,1230,200,673,195,6.2708,251400
-122.43,40.66,15,2532,458,1183,450,2.5417,92200
-122.42,37.63,46,66,11,30,12,2.375,275000
-119.68,36.77,21,1260,182,583,205,6.0132,150800
-121.46,38.57,52,810,172,326,151,3.1583,140000
-122.27,40.46,14,2633,530,1324,513,2.2768,78600
-122.48,37.76,52,2684,574,1395,549,3.9097,323800
-118.15,34.09,27,1935,460,1456,382,2.8062,192800
-122.32,40.71,18,2879,578,1399,586,2.4036,105400
-118.14,34.06,39,2390,444,1246,422,3.7857,245700
-118.09,34.15,46,271,74,150,55,2.2321,237500
-122.02,36.98,44,1153,238,657,219,3.2368,212500
-119.59,36.57,19,1733,303,911,281,3.5987,131700
-117.01,32.77,43,841,192,496,207,3.0179,149300
-117.92,33.86,26,745,161,247,151,3.6375,133900
-122.76,40.4,22,2153,461,903,314,2.125,123200
-118.36,34.04,45,1767,417,1052,379,3.5161,157000
-122.15,37.47,37,1844,382,1634,417,2.7993,145500
-117.99,33.93,36,1287,233,779,229,4.8523,175800
-118.18,34.16,34,5012,746,1699,715,9.4987,500001
-117.98,34.02,33,3512,632,1971,598,4.4653,193200
-122.76,38.46,14,4742,756,2149,732,4.5152,199200
-122.38,37.58,52,1704,226,671,243,8.4704,500001
-121.8,37.34,25,1642,297,1146,279,5.2088,231400
-122.65,38.27,9,4764,816,2077,755,5.1391,234500
-121.88,37.32,45,2213,564,1920,514,3.2806,164200
-122.11,37.41,33,1641,284,659,282,6.0884,432900
-117.22,33.87,16,56,7,39,14,2.625,500001
-117.93,33.85,31,2149,465,966,302,3.875,183900
-117.78,33.68,14,1750,336,852,300,4.6793,236800
-117.14,32.7,40,1227,330,1199,316,1.2188,92500
-118.32,34.09,32,563,191,626,185,2.0341,250000
-117.25,32.72,36,2632,450,2038,419,6.5319,345800
-116.97,33.94,29,3197,632,1722,603,3.0432,91200
-120.91,38.11,9,3585,680,1800,598,3.636,133100
-120.71,37.38,14,1979,432,1756,382,2.6923,71400
-118.17,34.07,19,2150,544,1510,467,3.4952,150000
-118.35,33.92,24,2728,845,2023,773,2.75,239700
-119.23,34.46,34,9280,1765,4514,1693,3.2026,227600
-117.97,33.73,26,1694,260,885,279,5.0875,224200
-122.27,37.8,10,105,42,125,39,0.9722,137500
-122.31,37.93,36,2403,408,917,404,5.0399,253400
-117.53,33.97,29,1430,273,872,283,4.0833,141000
-120.41,34.96,9,2712,428,1116,415,4.5536,190100
-118.25,34.23,34,2421,475,1232,454,4.6852,296200
-121.83,38.45,15,5115,776,2540,794,4.8611,146400
-117.18,33.16,15,5923,1206,3943,1006,3.1793,159900
-118.4,33.96,44,1877,314,877,320,6.8197,363600
-121.29,38.61,17,13553,2474,6544,2359,3.9727,132700
-117.75,34.06,44,477,135,502,117,2.0156,112500
-117.65,34.06,41,1171,334,1479,334,2.25,90500
-118.07,33.86,31,2943,518,1703,472,3.7091,225900
-120.86,37.76,32,964,198,623,201,3.0917,88900
-117.32,34.51,16,3072,612,1283,604,2.8929,115600
-120.65,35.29,29,1785,481,1344,472,1.4492,222900
-118.27,33.93,36,1467,369,1247,347,1.8191,92700
-121.78,36.92,19,1515,253,975,266,4.3906,241200
-118.32,34.2,36,759,136,372,135,4.9886,328900
-117.39,33.93,26,3014,494,1832,485,4.8333,127900
-118.95,35.32,29,3480,608,2007,541,3.2738,78700
-117.68,34.99,33,1589,307,853,272,4.2292,64400
-117.19,34.94,31,2034,444,1097,367,2.1522,60800
-116.28,32.84,18,382,128,194,69,2.5179,58800
-117.92,34.08,36,1479,251,741,245,4.2986,189600
-121.98,37.81,18,2903,387,1127,372,5.5921,359100
-118.23,33.94,35,1090,267,1339,263,2.1607,97600
-118.43,33.99,43,2483,548,1212,493,4.0189,302900
-122.54,37.88,30,4382,732,1775,745,6.7809,414400
-118.57,34.27,20,7384,845,2795,872,9.6047,500001
-121.58,39.16,36,1206,197,537,204,3.3611,79800
-121.29,38.65,27,2744,464,1340,452,3.8816,147300
-121.49,38.55,52,2515,460,836,442,3.3844,151100
-118.02,34.57,4,10655,1706,5391,1529,5.083,151300
-118.29,33.95,39,1701,428,1468,411,1.9702,93200
-118.22,33.82,30,1680,469,1779,429,3.6086,146300
-121.27,38.11,11,3163,794,2106,762,2.4482,103000
-116.9,32.79,21,3770,491,1410,446,6.7685,294700
-118.43,34.27,36,1002,250,1312,249,3.024,148000
-118.46,34.07,42,2564,460,913,414,9.2225,500001
-118.12,33.88,40,2344,571,1305,544,3.1923,191900
-118.38,34.21,42,715,145,730,158,3.8,169500
-120.92,39.56,48,1276,292,358,145,1.875,66600
-122.25,37.8,43,2344,647,1710,644,1.6504,151800
-118.28,34.09,38,790,275,664,194,3.0357,175000
-124.11,40.93,25,2392,474,1298,461,3.5076,73600
-118.25,34.14,37,584,260,552,235,1.8235,275000
-117.95,34.02,22,1919,411,1203,363,4.2578,144100
-119.74,36.75,47,2236,418,1042,397,2.9545,59600
-121.65,36.77,15,2191,358,1150,330,4.7969,227500
-122.02,37.36,21,2471,677,1486,689,3.9038,243800
-117.91,34.02,22,6269,1279,5587,1251,3.8201,136200
-117.92,34.1,35,2994,603,1933,561,4.0052,160700
-122.49,38.32,17,3308,720,1587,632,3.2727,176000
-118.45,34.24,11,9053,2193,7096,2038,3.5082,136500
-118.28,34.05,41,1075,597,2260,614,1.3,162500
-117.47,33.94,34,559,139,532,137,3.0687,88500
-121.76,38.25,32,1495,333,905,281,2.625,212500
-122.07,37.4,16,3352,813,1440,729,3.7359,262500
-121.9,37.36,38,1141,333,1028,291,2.7333,182500
-121.34,38.61,20,5801,1148,2586,1063,3.9063,162100
-122.32,37.94,38,2751,522,1390,489,3.7277,165100
-119.08,34.34,23,3065,723,2042,698,2.7593,194800
-122.57,38.58,18,2083,506,926,487,1.9925,225000
-120.76,38.76,21,3509,606,1576,564,2.6392,148500
-117.27,34.39,6,6988,1121,3660,1092,4.2224,125700
-116.96,33.73,20,4735,973,2306,904,3.069,87000
-118.87,34.21,26,4439,616,1881,592,6.2935,258000
-116.54,33.79,18,9374,1780,1678,919,3.9737,235600
-119.02,35.35,42,1239,251,776,272,1.983,63300
-117.17,32.75,28,1514,384,540,352,2.1532,240000
-117.65,33.58,2,2411,354,703,217,7.8061,331400
-117.62,33.64,2,7826,893,2985,790,10.1531,484100
-122.53,37.93,42,2171,362,887,347,6.6125,393200
-117.24,34.04,5,1775,234,726,222,7.978,223900
-118.05,34.02,31,40,8,25,7,2.125,375000
-117.08,32.57,9,6298,1512,4451,1456,2.569,88300
-117.87,33.74,52,2411,526,2165,521,3.415,172500
-121.3,37.98,47,2373,461,990,444,4.175,98300
-117.33,34.07,32,2086,458,1355,412,2.5238,89200
-118.16,34.14,41,3039,482,973,446,7.4817,500001
-122.42,37.67,42,2274,429,1255,397,5.1205,226300
-118.36,34.18,31,1109,354,1119,334,2.3056,200000
-118.14,33.97,31,1161,267,1175,282,3.0114,177000
-118.34,34.17,46,1718,344,756,343,3.2125,247000
-122.49,37.78,46,3304,792,1783,777,3.6148,352200
-118.06,34.12,34,2941,558,1660,576,4.5667,271500
-118.19,33.84,44,2731,577,1396,555,4.1771,219100
-117.06,32.55,5,3223,940,3284,854,1.4384,108800
-118.32,33.89,45,1928,453,1323,458,4.2813,210100
-120.47,34.94,17,1368,308,642,303,1.8633,109400
-117.93,33.62,37,2204,428,807,410,7.0516,500001
-117.75,34.09,36,3094,556,1672,545,4.2143,146900
-118.13,34.08,34,3848,991,2814,972,2.6716,227100
-122.26,37.78,52,970,217,528,208,3.3438,201300
-118.38,33.91,36,2904,515,1463,534,5.8374,289600
-122.3,37.87,52,3123,749,1695,684,2.2208,144800
-117.13,32.75,28,2279,671,1166,623,1.95,150000
-120.62,35.11,18,2241,544,1521,509,2.0292,155800
-117.83,33.89,25,1737,270,840,265,4.625,245700
-119.77,36.84,15,1924,262,848,277,5.3886,125300
-123.36,39.25,17,1087,254,522,202,2.5875,144500
-120.62,35.12,22,1240,294,768,288,2.655,160000
-118.01,34.11,32,1978,536,826,470,2.5114,212200
-118.31,36.94,35,2563,530,861,371,2.325,80600
-117.1,33.17,12,2465,412,1226,428,5.4819,183800
-118.95,35.37,37,1475,327,946,295,1.6728,55400
-118.36,33.84,35,1577,279,743,274,5.7654,343000
-122.24,38.1,49,1851,356,849,307,2.9432,103500
-117.13,32.72,9,2436,720,1780,653,1.8299,137500
-117.19,33.53,6,108,18,43,17,3.475,187500
-118.29,34.09,39,336,173,586,151,1.8056,262500
-118.3,34.06,21,3960,1490,3468,1335,1.8214,475000
-119.56,36.1,25,1093,262,893,252,2.13,50800
-117.84,33.81,26,5574,1025,2607,988,4.0324,244900
-117.38,33.14,14,5039,1373,1298,696,3.209,313300
-118.36,33.9,41,1355,349,655,329,2.9551,205000
-121.45,38.69,32,2962,526,1542,521,2.2243,89200
-118.29,34.18,10,4292,1075,2719,987,3.6974,286600
-122.46,37.74,52,2053,281,791,287,10.959,500001
-122.87,38.62,52,1514,348,767,354,2.1903,160000
-121.71,39.71,17,2748,556,1174,514,3.066,102600
-118.45,34.16,22,7828,2038,3303,1922,3.6171,318300
-122.26,38.1,30,3317,1058,1794,990,1.1835,133300
-119.75,34.5,26,3563,579,1479,575,5.9522,438400
-122.7,38.45,47,904,154,310,144,3.9766,190600
-122.47,37.72,43,968,199,434,162,2.5333,239300
-118.24,33.9,38,2055,442,1518,425,2.3382,103000
-117.99,33.72,17,2801,649,1473,535,4.2875,134800
-121.72,38.54,16,2790,624,1386,636,3.1908,194300
-118.26,34.23,33,1805,303,838,301,5.4306,326600
-119.7,34.4,25,1858,493,865,460,3.0938,312500
-122.47,37.78,51,1485,386,880,385,2.7431,307100
-121.62,39.12,26,1405,204,627,215,4.2188,94200
-121.86,36.58,20,6332,991,2668,955,5.7578,347700
-121.53,38.5,17,3087,477,1365,495,6.4667,216800
-121.44,38.63,38,1402,370,970,382,1.6343,71000
-118.29,33.96,31,4022,1208,3707,1007,1.3096,116300
-117.81,33.77,31,4624,624,1852,635,7.2392,334600
-122.11,38.01,41,1345,272,718,283,3.3831,129400
-122.44,37.74,52,2074,366,909,394,4.8382,294900
-119.62,36.35,10,3674,734,1864,718,2.6145,80300
-116.93,33.73,13,3603,573,1644,515,4.0433,132300
-117.16,33.76,11,4934,929,2508,840,2.625,155400
-121.98,37.31,32,2248,460,1191,419,5.606,288900
-120.7,35.76,15,1914,425,1130,421,2.2165,90600
-121.42,38.64,42,1720,382,1069,362,1.8611,60500
-117.07,32.63,40,1706,322,796,303,3.5583,154900
-118.24,33.97,38,1657,467,2033,443,2.1429,118500
-117.86,34.13,40,1304,280,607,256,2.588,209500
-119.57,36.72,11,2510,460,1248,445,3.6161,99500
-119.76,36.71,29,1745,441,1530,391,1.5611,44400
-116.94,33.74,19,2901,445,1414,475,4.6406,118900
-117.59,33.4,22,3167,743,1797,642,4.0076,252100
-121.54,39.5,38,1438,310,779,275,1.3289,39400
-119.78,36.71,35,1987,394,1233,383,1.3587,45300
-122.25,38.16,17,4459,944,1812,888,2.9375,106700
-118.14,33.94,35,2987,601,1561,606,4.0039,226500
-122.78,38.52,23,2511,549,1052,527,2.4922,192000
-117.77,33.53,32,3116,661,1105,543,5.1837,445600
-121.93,37.25,36,1089,182,535,170,4.69,252600
-120.99,39.26,16,2616,422,1090,425,3.7917,179200
-119.79,36.79,26,1700,423,909,386,2.256,64500
-117,32.76,31,1989,280,805,301,6.5645,189100
-117.81,33.67,9,1567,299,675,294,5.2124,199600
-117.77,34.08,27,5929,932,2817,828,6.0434,214800
-122.05,37.37,27,2687,768,1362,725,3.4028,324200
-122.15,37.67,35,2472,398,1171,390,5.5797,198100
-119.77,36.8,24,3748,770,1827,719,2.7222,83100
-118.3,33.95,41,2057,550,1805,506,1.2455,100800
-117.89,33.89,17,1671,192,678,206,13.1107,467600
-118.15,33.9,20,2850,737,1855,662,2.809,144600
-122.21,37.77,43,1017,328,836,277,2.2604,100000
-121.37,38.63,30,5996,1018,2532,1049,4.6127,151800
-117.97,33.93,35,1887,328,989,351,4.1321,198100
-122.47,37.76,48,2464,459,1179,458,4.4946,358600
-118.3,34.11,52,1954,245,645,237,6.9391,500001
-118.31,34.02,43,2255,533,1568,470,1.6955,115200
-121.43,38.57,46,2443,476,939,457,3.5893,142000
-117.24,33.19,19,1569,351,1035,352,2.9191,159400
-117.18,32.84,31,3064,575,1476,549,3.6667,175900
-118.16,33.78,52,3248,853,1819,815,3.1739,222900
-117.64,33.45,26,1528,234,607,218,6.2871,325500
-117.89,34.14,15,4644,967,2855,867,3.3654,222100
-119.35,36.21,26,2481,586,1445,498,1.6378,60300
-118.55,34.44,14,15348,2366,7087,2169,6.3277,237700
-122.3,37.87,10,503,118,228,100,2.1705,150000
-117.99,33.73,17,5239,1045,2440,985,4.375,248100
-122.43,37.8,52,1976,726,1045,669,3.6893,475000
-118.26,34.16,20,3407,885,1883,870,3.7321,351100
-118.07,33.98,32,3304,714,2032,690,3.2093,167800
-118.84,34.15,17,3785,494,1527,507,8.4443,358500
-120.38,36.76,25,991,272,941,262,1.8125,58000
-120.85,37.75,26,28,4,9,5,1.625,85000
-122.45,37.74,52,1596,276,642,273,4.375,349500
-117.37,33.97,40,1166,250,976,244,1.95,84800
-118.3,34.05,39,993,506,1765,464,1.2786,121900
-119.71,36.8,17,1415,267,861,293,3.25,81400
-118.5,34.03,44,2146,394,851,355,6.48,500001
-117.1,32.74,14,2361,601,1831,526,1.6102,93400
-118.19,33.77,21,2103,727,1064,603,1.6178,137500
-117.18,32.84,30,2290,523,1272,472,3.5606,165100
-122.66,38.47,23,2246,437,1035,386,3.7617,172600
-121.43,38.47,21,1787,291,988,301,4.35,96200
-120.16,34.61,17,921,189,434,219,3.0185,500001
-118.12,34.17,52,2948,542,1363,495,4.7098,287900
-119.67,36.33,19,1241,244,850,237,2.9375,81700
-118.1,34.07,36,3661,956,3816,931,2.5104,185000
-119.2,36.28,22,2295,508,1654,478,1.684,65900
-117.02,32.74,30,4205,772,2012,734,3.5,144700
-117.31,34.08,43,1697,387,1181,352,1.9234,74600
-118.36,34.14,30,1376,317,629,320,3.6823,295200
-118.45,35.62,18,2304,527,782,390,1.4141,75800
-122.18,37.73,44,548,119,435,136,2.1111,79700
-118.31,34.06,14,1559,646,1639,567,1.9949,380000
-118.34,34.17,52,1133,212,545,222,4.875,249500
-117.24,32.95,18,1591,268,547,243,5.9547,329300
-118.27,33.79,36,2218,561,1789,527,3.1613,182300
-123.2,39.15,27,990,238,592,225,2.0074,96200
-122.08,37.4,23,806,158,373,156,5.9291,284600
-117.88,33.9,21,3180,434,1413,391,6.5945,277300
-121.67,38.85,46,645,131,410,122,1.7417,110400
-117.44,34.09,24,3477,831,2541,753,2.3682,97400
-118.24,34.11,39,1148,348,1161,333,2.2167,176700
-123.8,39.44,52,1533,336,754,340,1.9213,95000
-118.4,34.14,45,417,89,187,88,5.1377,360700
-116.54,33.81,31,6814,1714,2628,1341,2.1176,124100
-117.96,33.65,21,2030,318,910,311,7.8453,343300
-117.95,33.76,24,3956,812,3196,795,4.3512,191400
-118.21,34.02,45,792,203,872,188,2.6875,129700
-118.46,34.3,32,2424,476,2291,419,4.0337,158500
-121.45,38.53,34,1717,354,848,306,2.4741,87000
-117.26,33.26,9,4609,798,2582,746,4.3429,173900
-117.86,33.85,17,1131,236,622,244,4.9306,158500
-122.3,37.54,39,4292,1097,1758,987,2.9405,340500
-122.5,37.75,45,1620,344,941,328,4.3859,270200
-122.52,38.99,16,975,219,337,155,1.6607,77800
-119.78,36.8,34,3426,623,1938,647,2.8994,66000
-117.77,33.72,10,2815,431,1181,398,6.5743,278700
-117.93,33.8,34,3903,717,2054,716,4.2731,218000
-119.72,36.75,27,1691,282,869,337,3.9514,86900
-117.06,32.66,33,3425,511,1528,479,5.6889,234600
-118.11,34.03,36,1493,316,989,293,3.5272,213700
-118.16,34.15,17,821,163,229,164,7.3715,263000
-117.99,34.07,31,1507,369,1548,347,3.4327,147200
-121.22,37.8,37,1038,222,521,211,2.125,91900
-117.6,33.87,18,6450,1165,3716,1113,4.2721,150300
-121.25,38.69,24,1014,185,606,194,4.1607,112800
-117.07,32.64,38,1486,269,745,295,4.6477,150400
-122.04,37.26,24,4973,709,1692,696,7.8627,500001
-117.03,32.79,31,2366,383,1077,387,4.2992,174400
-120.64,37.7,16,284,51,239,46,1.8958,137500
-121.43,37.75,34,1280,268,754,294,3.1333,132000
-118.32,34,50,3250,693,2300,675,1.95,112600
-118.26,33.88,40,519,102,330,95,3.0972,108500
-122.12,39.91,16,4006,797,2028,752,2.3929,77200
-122.5,37.74,42,1667,395,1041,387,3.9583,273700
-119.81,36.83,19,6789,1200,2325,1109,4.049,126000
-122.02,38.38,16,808,137,371,145,6.0767,216400
-121.23,39.27,11,1265,224,573,205,3.3603,162500
-118.06,33.72,14,2665,331,964,319,15.0001,500001
-117.31,33.07,21,2035,534,948,467,3.2984,369400
-118.42,34.02,26,2664,842,1745,789,3.4269,301900
-118.29,34.07,19,3013,1118,2465,1008,2.5386,290600
-117.72,34,15,4363,690,2410,666,5.4824,179700
-118.97,34.18,18,7338,1020,3419,1058,7.0242,293100
-117.55,33.89,25,2999,439,1396,458,5.6973,164800
-117.02,32.67,20,1505,184,635,182,6.5772,245200
-118.56,34.37,23,3927,728,1984,707,4.8536,202600
-122.32,37.57,33,3384,819,2626,793,3.2285,234800
-118.19,33.91,43,1531,357,1509,376,2.6354,128100
-121.33,38.04,15,2903,440,1325,423,4.5179,145600
-117.74,33.46,9,6564,1316,1720,904,4.89,454100
-119.74,36.76,36,912,216,842,219,1.4766,52800
-120.9,39.95,20,1349,238,601,203,3.5417,96600
-121.48,38.57,38,2809,805,1243,785,1.8512,114100
-120.43,36.99,16,1027,199,673,193,2.9688,63800
-117.19,32.77,30,2747,640,3185,657,3.765,238000
-118.18,33.87,44,2137,461,1126,439,3.4408,172900
-117.11,33.14,10,3208,636,1395,582,3.4455,190500
-117.66,34.07,33,2081,409,1008,375,2.587,138100
-117.49,33.93,26,2970,576,2156,558,3.9522,124600
-122.41,37.63,39,4220,1055,2720,1046,2.639,242500
-123.37,39.43,32,2780,470,1281,479,3.588,96000
-119.05,36.09,9,3297,568,1749,568,4.0217,99200
-119.64,37.31,15,2654,530,1267,489,2.8393,104400
-120.19,39.35,7,2611,395,482,159,5.0622,174100
-122.02,37.95,25,1205,260,608,272,2.4519,208300
-117.11,32.67,52,280,71,217,71,1.4844,83300
-122.04,36.96,32,1438,306,802,293,4.1964,202000
-116.79,33.99,16,319,68,212,67,1.4688,90000
-122.13,37.67,42,3592,703,1625,665,3.2434,179900
-118.11,33.8,36,1680,291,744,280,4.66,244800
-118.86,34.16,16,1509,216,578,235,10.2614,410800
-118.13,33.79,36,1245,211,508,221,5.3441,480600
-122.44,38.03,13,4284,1042,2146,937,4.1289,179200
-117.78,33.76,25,2260,261,719,254,11.4537,500001
-117.98,34.02,32,2945,651,2044,652,3.1979,183900
-121.94,37.27,23,1932,552,997,482,3.662,211900
-118.37,34.2,33,1438,309,1378,306,2.8917,170400
-117.36,34.1,31,2587,531,1227,489,2.3578,88600
-121.41,38.64,41,1578,317,897,333,2.3214,66800
-122.75,38.48,4,6487,1112,2958,1131,4.5417,197400
-118.27,33.83,28,2152,415,1623,429,4.35,200500
-122.48,37.75,52,2074,401,1136,409,4.7703,331000
-118.24,33.91,38,745,152,721,160,1.875,102900
-120.56,35.13,15,5818,924,2324,845,4.4033,267600
-121.58,39.5,29,1947,383,925,337,2.1658,57600
-118.32,33.95,44,2131,360,1040,330,5.0912,169800
-117.9,34.12,33,1555,361,1571,386,4.0529,138200
-121.9,37.32,48,1274,313,971,291,3.7738,220600
-122.31,38.32,35,3997,762,2074,703,3.285,138100
-118.19,34.1,42,1577,379,1317,378,3.2121,153900
-119.02,35.33,26,3691,826,2072,827,2.1553,84700
-121.33,38.7,15,2226,421,1004,417,2.7868,117800
-122.08,37.7,25,3402,758,1645,710,3.4934,209900
-118.16,34.71,27,6007,998,2680,882,4.1719,117200
-121.63,39.75,37,1296,296,569,257,1.8616,70500
-122.04,37.99,38,2675,541,1378,480,3.8897,139900
-119.29,34.29,33,3854,982,1835,894,3.5294,323900
-118.43,34.16,41,2050,478,850,490,3.4208,343400
-118.18,33.78,52,1180,381,1046,332,1.5603,162500
-119.29,34.44,34,4314,878,2361,831,3.2279,243100
-122.24,37.84,52,3529,574,1177,555,5.1773,389500
-117.62,34.08,30,1372,235,1047,225,3.1597,116300
-121.11,35.52,9,6044,1222,2239,972,3.24,264600
-117.97,33.75,32,1564,270,973,290,3.75,190400
-121.26,38.09,35,930,186,525,201,2.0625,155000
-121.81,37.3,15,1929,345,1683,347,5.5248,235600
-120.19,39.32,16,1536,298,646,208,2.3594,155700
-118.36,33.99,43,2657,548,1145,524,4.1375,287100
-122.22,37.88,20,95,13,31,15,2.4444,475000
-117.78,33.69,16,3400,501,1575,488,6.0961,295500
-122.02,37.94,19,3192,612,1317,594,4.125,267100
-121.34,38.05,16,667,92,267,90,5.6147,244700
-117.14,32.75,37,1832,525,955,488,2.7852,129200
-118.32,33.91,34,1068,198,757,231,5.7528,180500
-119.32,36.21,25,2360,460,1424,436,2.3152,63100
-122.47,37.72,46,1453,306,817,310,3,246700
-119.29,34.26,32,3295,764,1344,600,3.6007,395500
-118.3,34,52,1718,354,1026,312,2,128000
-121.63,39.16,7,1879,444,1065,410,2.4183,103800
-118.38,33.88,33,1313,244,561,217,5.2999,359400
-118.31,33.98,52,1837,426,1062,343,2,96500
-118.04,33.93,35,1805,387,1505,366,4.1667,151900
-121.77,36.96,20,4228,816,2389,844,3.525,229100
-119.7,34.43,52,1364,460,804,400,2.375,293800
